datetime,PM2.5,O3,TEMPERATURE,PRESSURE,DEWPOINT,RAIN
12/26/2016 5:00,43,13,1.7,1025.8,-6.2,0
12/26/2016 6:00,27,31,2.5,1026.1,-7.7,0
12/26/2016 7:00,25,30,2.1,1026.3,-7.3,0
12/26/2016 8:00,25,26,2,1027,-8.7,0
12/26/2016 9:00,13,29,2.6,1028.4,-10.7,0
12/26/2016 10:00,19,34,3,1029,-11.4,0
12/26/2016 11:00,28,34,3.7,1028.8,-14.1,0
12/26/2016 12:00,23,43,3.5,1028.3,-15.7,0
12/26/2016 13:00,18,51,3.9,1027.2,-15.4,0
12/26/2016 14:00,15,55,4.2,1026.3,-16.2,0
12/26/2016 15:00,9,58,3.6,1026.7,-16.7,0
12/26/2016 16:00,16,50,3.3,1027.2,-17.6,0
12/26/2016 17:00,19,42,2,1027.6,-18.1,0
12/26/2016 18:00,11,31,0.6,1028.1,-18.7,0
12/26/2016 19:00,13,22,0.2,1028.7,-19.6,0
12/26/2016 20:00,9,18,-1.4,1028.8,-17.2,0
12/26/2016 21:00,16,6,-2.5,1029,-16.2,0
12/26/2016 22:00,11,14,-2.1,1029.5,-18.6,0
12/26/2016 23:00,9,28,-1.7,1029.8,-19.7,0
12/27/2016 0:00,8,33,-2.3,1029.9,-18.8,0
12/27/2016 1:00,6,27,-3.1,1030.1,-19.5,0
12/27/2016 2:00,14,21,-3.4,1030.2,-19.8,0
12/27/2016 3:00,10,18,-4.2,1030.6,-18.1,0
12/27/2016 4:00,9,21,-3.7,1030.5,-20,0
12/27/2016 5:00,12,26,-3.7,1030.8,-18.8,0
12/27/2016 6:00,10,16,-2.4,1031.3,-15.8,0
12/27/2016 7:00,18,14,-4.5,1031.8,-17.7,0
12/27/2016 8:00,17,8,-3.8,1032.5,-16.1,0
12/27/2016 9:00,14,20,-1.4,1033.4,-15.3,0
12/27/2016 10:00,15,36,-0.3,1033.7,-15.8,0
12/27/2016 11:00,13,45,0.5,1033.1,-15.5,0
12/27/2016 12:00,13,51,1.5,1032.3,-16.4,0
12/27/2016 13:00,13,54,2.1,1030.9,-16.4,0
12/27/2016 14:00,19,53,2.9,1029.7,-16.8,0
12/27/2016 15:00,17,54,3.1,1029,-16.1,0
12/27/2016 16:00,17,47,2.4,1028.7,-16.7,0
12/27/2016 17:00,22,30,0.8,1028.5,-16.1,0
12/27/2016 18:00,69,17,1.1,1028.4,-12.7,0
12/27/2016 19:00,115,12,0.6,1028.4,-9.7,0
12/27/2016 20:00,148,10,-0.2,1028.8,-8.2,0
12/27/2016 21:00,122,7,-0.7,1028.9,-8.2,0
12/27/2016 22:00,132,11,-1.1,1028.8,-6.9,0
12/27/2016 23:00,150,6,-1.1,1028.3,-6.1,0
12/28/2016 0:00,166,2,-1.3,1027.9,-5.5,0
12/28/2016 1:00,172,2,-1.7,1027.2,-5.6,0
12/28/2016 2:00,179,2,-1.9,1026.9,-5.4,0
12/28/2016 3:00,193,3,-2.1,1026.9,-5.3,0
12/28/2016 4:00,182,2,-2.3,1026.4,-5.1,0
12/28/2016 5:00,185,2,-2.4,1026,-5.2,0
12/28/2016 6:00,174,2,-3.5,1026,-7.3,0
12/28/2016 7:00,168,2,-4.9,1026.8,-8.1,0
12/28/2016 8:00,140,2,-4.7,1027.3,-8,0
12/28/2016 9:00,87,6,-1.4,1027.7,-13.9,0
12/28/2016 10:00,40,23,0,1028.4,-16,0
12/28/2016 13:00,15,63,1.9,1027.9,-18.2,0
12/28/2016 14:00,13,60,1.7,1027.9,-18.3,0
12/28/2016 15:00,8,56,1.5,1028.2,-18,0
12/28/2016 16:00,9,53,1.6,1028.4,-18.4,0
12/28/2016 17:00,10,48,1.2,1029,-18.8,0
12/28/2016 20:00,13,2,-0.4,1032,-19.1,0
12/28/2016 21:00,14,6,-1.6,1032.3,-19.1,0
12/28/2016 22:00,5,40,-1.5,1032.7,-19,0
12/28/2016 23:00,5,36,-1.5,1033.2,-19,0
12/29/2016 0:00,11,30,-2,1033.2,-19,0
12/29/2016 1:00,9,21,-2.9,1033.2,-19.3,0
12/29/2016 2:00,17,25,-3.2,1033,-19.2,0
12/29/2016 3:00,17,12,-3.5,1033.4,-19.9,0
12/29/2016 4:00,13,25,-4.4,1032.7,-19,0
12/29/2016 5:00,10,22,-3.7,1032.3,-19.2,0
12/29/2016 6:00,3,20,-4.8,1032.1,-18.6,0
12/29/2016 7:00,12,31,-3.6,1032.4,-19.9,0
12/29/2016 8:00,6,26,-5.5,1033.1,-17.9,0
12/29/2016 9:00,11,31,-2.5,1033.2,-18.1,0
12/29/2016 10:00,12,32,-0.9,1033.5,-18.5,0
12/29/2016 11:00,18,23,0,1032.7,-18.2,0
12/29/2016 12:00,34,29,2.3,1031.5,-17.3,0
12/29/2016 13:00,58,33,2,1030.2,-17.5,0
12/29/2016 14:00,67,37,2.8,1029.6,-15.8,0
12/29/2016 15:00,59,39,2.4,1029,-16.7,0
12/29/2016 16:00,61,34,2.1,1028.7,-16.4,0
12/29/2016 17:00,50,30,0.9,1028.4,-17,0
12/29/2016 18:00,71,13,0.6,1028.6,-15.9,0
12/29/2016 19:00,102,7,0.2,1028.8,-13.8,0
12/29/2016 20:00,183,6,-0.6,1029,-11.4,0
12/29/2016 21:00,227,7,-0.9,1028.9,-10.6,0
12/29/2016 22:00,288,7,-1.4,1028.6,-9.5,0
12/29/2016 23:00,383,7,-2.1,1028.4,-7,0
12/30/2016 0:00,410,7,-2.1,1028.5,-6.5,0
12/30/2016 1:00,388,7,-2.9,1028.1,-6.5,0
12/30/2016 2:00,406,7,-5.1,1027.8,-7.9,0
12/30/2016 3:00,384,7,-6.4,1027.4,-8.8,0
12/30/2016 4:00,379,39,-6.3,1027,-9.8,0
12/30/2016 5:00,368,7,-5.9,1026.2,-10.3,0
12/30/2016 6:00,279,6,-7.2,1026.3,-10.4,0
12/30/2016 7:00,148,7,-7.3,1026.4,-11.7,0
12/30/2016 8:00,173,6,-6.5,1026.9,-12.2,0
12/30/2016 9:00,164,6,-5.4,1027.2,-11.3,0
12/30/2016 10:00,199,7,-3.8,1027.5,-11.5,0
12/30/2016 11:00,220,7,-2.2,1026.8,-11.8,0
12/30/2016 12:00,178,8,-0.9,1025.3,-11.9,0
12/30/2016 13:00,213,8,-0.1,1024.2,-12.1,0
12/30/2016 14:00,222,8,0.5,1023.4,-13.2,0
12/30/2016 15:00,281,8,1.3,1023.1,-12.5,0
12/30/2016 16:00,310,6,0.9,1023.1,-10.6,0
12/30/2016 17:00,362,5,0.1,1022.9,-7,0
12/30/2016 18:00,369,3,0,1023.6,-6.6,0
12/30/2016 19:00,353,3,-1.7,1023.3,-7,0
12/30/2016 20:00,331,3,-2.9,1023.8,-6.9,0
12/30/2016 21:00,321,3,-3.3,1023.8,-6.6,0
12/30/2016 22:00,309,4,-3.6,1023.9,-6.9,0
12/30/2016 23:00,332,5,-4.6,1023.8,-7.4,0
12/31/2016 0:00,345,5,-5,1023.8,-7.9,0
12/31/2016 1:00,350,5,-5.7,1023.5,-8.1,0
12/31/2016 2:00,361,4,-5.8,1023.6,-8.1,0
12/31/2016 3:00,364,5,-5.8,1023.6,-8.5,0
12/31/2016 4:00,316,9,-6.5,1023.2,-8.8,0
12/31/2016 5:00,325,9,-5.8,1023.1,-8.5,0
12/31/2016 6:00,337,8,-6.1,1023.1,-9.5,0
12/31/2016 7:00,311,6,-6.3,1023.7,-9.7,0
12/31/2016 8:00,332,6,-6.5,1024,-10,0
12/31/2016 9:00,358,7,-4.5,1024.6,-9.1,0
12/31/2016 10:00,407,7,-2.4,1024.5,-10.2,0
12/31/2016 11:00,398,6,-0.2,1024.1,-10.7,0
12/31/2016 12:00,401,6,1.2,1023.2,-10.3,0
12/31/2016 13:00,468,6,2.7,1022.2,-9.6,0
12/31/2016 14:00,399,6,3.8,1021.9,-8.9,0
12/31/2016 15:00,449,8,3.9,1021.5,-6.1,0
12/31/2016 16:00,440,6,2.8,1021.5,-6.6,0
12/31/2016 17:00,378,4,1.2,1021.4,-5.5,0
12/31/2016 18:00,392,3,-1.3,1021.9,-6.5,0
12/31/2016 19:00,449,4,-1.9,1022,-6.1,0
12/31/2016 20:00,460,4,-2.5,1022.4,-5.5,0
12/31/2016 21:00,463,5,-3,1022.1,-5.3,0
12/31/2016 22:00,493,8,-3,1022.7,-5,0
12/31/2016 23:00,464,7,-4,1022.6,-5.7,0
1/1/2017 0:00,417,6,-4.7,1022.1,-6.1,0
1/1/2017 1:00,406,5,-5.2,1022.3,-6.4,0
1/1/2017 2:00,388,5,-5.4,1022.5,-6.5,0
1/1/2017 3:00,380,5,-5.2,1022.5,-6.2,0
1/1/2017 4:00,372,9,-5,1021.9,-5.8,0
1/1/2017 5:00,380,7,-4.6,1021.3,-5.4,0
1/1/2017 6:00,389,7,-4.5,1021.5,-5.5,0
1/1/2017 7:00,401,7,-4.7,1021.9,-5.7,0
1/1/2017 8:00,396,8,-4.8,1022.3,-5.6,0
1/1/2017 9:00,403,8,-4.8,1022.6,-5.6,0
1/1/2017 10:00,430,8,-4.1,1022.8,-5.1,0
1/1/2017 11:00,493,8,-1.9,1022,-4.4,0
1/1/2017 12:00,532,8,0.7,1020.9,-4,0
1/1/2017 13:00,541,10,1.1,1020.1,-3.4,0
1/1/2017 14:00,552,10,1.3,1019.3,-3.6,0
1/1/2017 15:00,533,10,0.7,1019.1,-3.8,0
1/1/2017 16:00,521,10,-0.2,1019.2,-3.9,0
1/1/2017 17:00,495,6,-1,1018.8,-4.4,0
1/1/2017 18:00,481,6,-1.3,1019.1,-4.1,0
1/1/2017 19:00,469,6,-1.3,1019.6,-4.1,0
1/1/2017 20:00,453,7,-2.6,1020.2,-4.6,0
1/1/2017 21:00,442,7,-3.4,1020.5,-5.1,0
1/1/2017 22:00,416,7,-3.8,1021,-5.2,0
1/1/2017 23:00,403,6,-4.8,1021.2,-6.2,0
1/2/2017 0:00,389,6,-4.8,1020.9,-5.9,0
1/2/2017 1:00,403,7,-5.8,1020.7,-7,0
1/2/2017 2:00,413,7,-6.1,1021.3,-7.3,0
1/2/2017 3:00,422,7,-5,1021.5,-6.4,0
1/2/2017 4:00,325,5,-6.1,1021.3,-7.8,0
1/2/2017 5:00,148,4,-3.8,1021,-7.2,0
1/2/2017 6:00,78,3,-3.1,1021.4,-8.4,0
1/2/2017 7:00,50,3,-3.5,1021.9,-8.6,0
1/2/2017 8:00,56,4,-3.4,1022.4,-9,0
1/2/2017 9:00,208,7,3.2,1023,-10.8,0
1/2/2017 10:00,362,9,5.6,1023.5,-9.4,0
1/2/2017 11:00,419,12,6.9,1023.1,-12.3,0
1/2/2017 12:00,361,17,4.9,1022.8,-7.3,0
1/2/2017 13:00,350,27,6.7,1021.8,-8.5,0
1/2/2017 14:00,316,37,8.2,1021,-7.5,0
1/2/2017 15:00,297,46,6.3,1020.6,-4.8,0
1/2/2017 16:00,260,51,5.3,1020.8,-6.9,0
1/2/2017 17:00,245,37,3.6,1020.8,-7.5,0
1/2/2017 18:00,204,18,3.5,1021.1,-9.5,0
1/2/2017 19:00,195,21,2.9,1021.2,-9.1,0
1/2/2017 20:00,176,15,2.9,1021.1,-9.4,0
1/2/2017 21:00,194,10,-0.6,1020.8,-9.3,0
1/2/2017 22:00,275,7,-1.6,1020.7,-7.9,0
1/2/2017 23:00,308,6,-2.3,1020.5,-7.2,0
1/3/2017 0:00,325,7,-3.4,1020.2,-7,0
1/3/2017 1:00,365,7,-3.6,1019.8,-6.6,0
1/3/2017 2:00,371,7,-4.5,1019.7,-7.1,0
1/3/2017 3:00,331,7,-4.8,1019.7,-7.1,0
1/3/2017 4:00,278,51,-5.3,1019.3,-7.4,0
1/3/2017 5:00,301,8,-4.9,1018.5,-6.9,0
1/3/2017 6:00,325,8,-4.7,1018.3,-6.7,0
1/3/2017 7:00,315,7,-4.5,1018.7,-6.5,0
1/3/2017 8:00,291,7,-5.4,1019,-7.1,0
1/3/2017 9:00,289,8,-2.5,1019.5,-6,0
1/3/2017 10:00,343,8,1,1019.6,-5.5,0
1/3/2017 11:00,290,51,3,1019.2,-8.4,0
1/3/2017 12:00,285,9,5.3,1018,-7.9,0
1/3/2017 13:00,271,12,6.9,1016.9,-7.5,0
1/3/2017 14:00,267,20,8.7,1016.1,-5.9,0
1/3/2017 15:00,380,19,7.2,1016.2,-3.4,0
1/3/2017 16:00,438,19,6.1,1016.4,-3.8,0
1/3/2017 17:00,399,9,2.8,1017,-4.2,0
1/3/2017 18:00,425,6,0.7,1017.9,-4.5,0
1/3/2017 19:00,519,7,0.5,1018.8,-4.2,0
1/3/2017 20:00,579,7,-0.8,1019.4,-4.2,0
1/3/2017 21:00,589,6,-1.6,1019.5,-4.1,0
1/3/2017 22:00,595,7,-2.1,1020.1,-4,0
1/3/2017 23:00,595,7,-2.4,1020.4,-3.8,0
1/4/2017 0:00,610,8,-2.9,1020.7,-4.2,0
1/4/2017 1:00,630,9,-3.5,1020.8,-4.6,0
1/4/2017 2:00,634,9,-3.2,1020.9,-4.2,0
1/4/2017 3:00,618,9,-4.2,1021.1,-5.3,0
1/4/2017 4:00,608,8,-4.3,1021.2,-5.3,0
1/4/2017 5:00,580,8,-4.5,1021,-5.5,0
1/4/2017 6:00,557,8,-4.8,1020.8,-5.8,0
1/4/2017 7:00,504,8,-4.8,1021.4,-5.8,0
1/4/2017 8:00,280,4,-4.5,1022,-5.5,0
1/4/2017 9:00,237,5,-2.9,1022.5,-4.2,0
1/4/2017 10:00,462,9,0,1022.8,-3,0
1/4/2017 11:00,529,8,1.8,1022.9,-6.1,0
1/4/2017 12:00,621,8,3.6,1021.9,-5.4,0
1/4/2017 13:00,3,12,4.9,1021.6,-5.2,0
1/4/2017 14:00,144,21,5.4,1020.9,-5.3,0
1/4/2017 15:00,403,21,5.8,1020.7,-4.7,0
1/4/2017 16:00,363,21,5.2,1020.8,-4.7,0
1/4/2017 17:00,394,21,1.9,1021.5,-4.6,0
1/4/2017 18:00,348,21,2,1022,-3.1,0
1/4/2017 19:00,369,21,0.8,1022.6,-3.1,0
1/4/2017 20:00,411,21,-0.6,1023.2,-3.5,0
1/4/2017 21:00,375,21,-1,1023.8,-3.2,0
1/4/2017 22:00,386,21,-1.5,1024.1,-2.5,0
1/4/2017 23:00,330,21,-1.4,1024.7,-2.2,0
1/5/2017 0:00,264,21,-1,1025,-1.7,0
1/5/2017 1:00,175,21,-1,1025.2,-1.8,0
1/5/2017 2:00,162,21,-0.6,1025.4,-1.7,0
1/5/2017 3:00,178,21,0.1,1025.8,-1.3,0
1/5/2017 4:00,191,21,0.3,1025.7,-1.3,0
1/5/2017 5:00,228,21,0.5,1025.9,-1.1,0
1/5/2017 6:00,283,21,0.1,1026.4,-1.5,0
1/5/2017 7:00,292,21,0.4,1026.7,-1.4,0
1/5/2017 8:00,271,21,0.4,1027.6,-1.5,0
1/5/2017 9:00,262,21,0.5,1028.2,-1.6,0
1/5/2017 10:00,275,21,1,1028.7,-1.6,0
1/5/2017 11:00,278,21,1.8,1028.5,-1.1,0
1/5/2017 12:00,262,21,2.8,1027.6,-1.6,0
1/5/2017 13:00,223,2,3.3,1026.7,-2.2,0
1/5/2017 14:00,204,20,3.8,1026,-3.7,0
1/5/2017 15:00,189,20,3.5,1026.1,-4,0
1/5/2017 16:00,193,6,3.4,1026.3,-4.1,0
1/5/2017 17:00,189,2,3.1,1026.1,-3.7,0
1/5/2017 18:00,196,2,1.9,1026.6,-3.6,0
1/5/2017 19:00,197,2,2.2,1026.6,-3.7,0
1/5/2017 20:00,200,2,0.7,1026.4,-3.8,0
1/5/2017 21:00,196,2,-0.4,1026.3,-4.3,0
1/5/2017 22:00,205,5,-1.5,1026.4,-4.7,0
1/5/2017 23:00,198,2,-2.1,1026.2,-4.9,0
1/6/2017 0:00,190,2,-2.3,1025.9,-4.5,0
1/6/2017 1:00,204,2,-2.9,1025.3,-4.9,0
1/6/2017 2:00,203,2,-2.1,1025.2,-3.8,0
1/6/2017 3:00,187,2,-1.3,1025.1,-3.8,0
1/6/2017 4:00,172,2,-2.7,1024.6,-4.6,0
1/6/2017 5:00,150,2,-2.8,1024.4,-4.2,0
1/6/2017 6:00,143,2,-2.8,1024.3,-3.9,0
1/6/2017 7:00,182,2,-2.1,1024.5,-3.2,0
1/6/2017 8:00,192,3,-2,1024.6,-3.3,0
1/6/2017 9:00,201,3,-0.2,1024.9,-2.4,0
1/6/2017 10:00,219,3,1.1,1024.9,-2.8,0
1/6/2017 11:00,217,4,2.6,1024.6,-3.3,0
1/6/2017 12:00,232,4,3.5,1023.4,-3.3,0
1/6/2017 13:00,234,5,4,1022.1,-3.3,0
1/6/2017 14:00,232,5,4.5,1021.3,-3.3,0
1/6/2017 15:00,202,6,4.9,1020.8,-3.2,0
1/6/2017 16:00,187,5,4.2,1020.6,-3.3,0
1/6/2017 17:00,213,3,3,1020.7,-3.4,0
1/6/2017 18:00,213,2,0.7,1021.1,-3.4,0
1/6/2017 19:00,209,6,1,1021.3,-2.9,0
1/6/2017 20:00,219,2,1.5,1021.3,-2.8,0
1/6/2017 21:00,222,2,2.6,1021.2,-2.7,0
1/6/2017 22:00,230,2,2,1021,-2.9,0
1/6/2017 23:00,233,6,2.4,1020.9,-2.9,0
1/7/2017 0:00,217,2,2,1020.5,-2.9,0
1/7/2017 1:00,231,3,1.4,1020.2,-3.9,0
1/7/2017 2:00,233,2,1.2,1020.4,-3.7,0
1/7/2017 3:00,228,3,0.8,1020.2,-3.3,0
1/7/2017 4:00,225,6,0.7,1020,-3.4,0
1/7/2017 5:00,240,3,1,1019.7,-3.5,0
1/7/2017 6:00,206,2,0.8,1019.8,-3,0
1/7/2017 7:00,207,2,0.9,1020.1,-3.4,0
1/7/2017 8:00,210,2,1.5,1020.1,-3.2,0
1/7/2017 9:00,205,2,2,1020.9,-3.5,0
1/7/2017 10:00,193,3,2.1,1021.2,-3.6,0
1/7/2017 11:00,148,16,2.6,1021.1,-3.3,0
1/7/2017 12:00,158,16,2.1,1020.2,-1.3,0
1/7/2017 13:00,164,20,1.7,1019.4,-0.2,0
1/7/2017 14:00,153,17,1.7,1019.1,0.2,0.1
1/7/2017 15:00,112,14,1.9,1019.2,0.4,0
1/7/2017 16:00,103,26,2.2,1019.3,0.9,0.1
1/7/2017 17:00,113,13,2.1,1019.6,0.8,0
1/7/2017 18:00,122,7,1.9,1019.8,0.6,0.1
1/7/2017 19:00,120,2,1.8,1020.4,0.3,0
1/7/2017 20:00,123,2,1.8,1020.3,0.5,0
1/7/2017 21:00,158,2,1.6,1020.3,0.1,0
1/7/2017 22:00,200,2,1.4,1020.4,-0.1,0
1/7/2017 23:00,209,2,1,1020.1,-0.5,0
1/8/2017 0:00,208,2,2.6,1020.1,-4.6,0
1/8/2017 1:00,196,2,2.8,1019.6,-8,0
1/8/2017 2:00,156,3,2.6,1019.5,-9,0
1/8/2017 3:00,30,27,2.1,1019.6,-9.5,0
1/8/2017 4:00,25,39,1.6,1019.2,-10.6,0
1/8/2017 5:00,19,40,1.7,1018.9,-10.2,0
1/8/2017 6:00,19,43,1.5,1018.8,-10.4,0
1/8/2017 7:00,20,43,1.6,1019.2,-10.3,0
1/8/2017 8:00,18,32,1.5,1019.5,-10.4,0
1/8/2017 9:00,22,31,1.9,1019.7,-10.6,0
1/8/2017 10:00,20,35,2.8,1019.6,-10.1,0
1/8/2017 11:00,19,46,3.8,1019.1,-10.3,0
1/8/2017 12:00,23,53,5,1017.9,-10,0
1/8/2017 13:00,21,58,6.1,1016.6,-9.8,0
1/8/2017 14:00,27,59,7.2,1015.6,-10.1,0
1/8/2017 15:00,66,45,7.4,1015.6,-10.4,0
1/8/2017 16:00,135,22,6.9,1015.9,-10.4,0
1/8/2017 17:00,129,11,5.9,1016.5,-10.4,0
1/8/2017 18:00,154,2,5.7,1016.8,-10.6,0
1/8/2017 19:00,168,2,5.4,1017.3,-11.3,0
1/8/2017 20:00,76,23,4.9,1018.2,-10.8,0
1/8/2017 21:00,13,41,3.8,1018.7,-11,0
1/8/2017 22:00,10,45,3.5,1019.6,-11.7,0
1/8/2017 23:00,8,43,2.7,1020.7,-11.6,0
1/9/2017 0:00,13,42,2.4,1021.4,-12.7,0
1/9/2017 1:00,14,40,1.6,1021.7,-13.4,0
1/9/2017 2:00,10,37,1.2,1022.7,-13,0
1/9/2017 3:00,12,43,0.6,1023.4,-13.1,0
1/9/2017 4:00,9,59,0,1023.8,-13.3,0
1/9/2017 5:00,9,59,-0.2,1024.1,-13.5,0
1/9/2017 6:00,10,47,-0.5,1024.1,-13.8,0
1/9/2017 7:00,10,45,-1,1024.7,-14.2,0
1/9/2017 8:00,10,33,-1.175,1024.75,-14.4,0
1/9/2017 9:00,14,33,-1.1,1025,-14.2,0
1/9/2017 10:00,13,41,-0.225,1025,-14.4,0
1/9/2017 11:00,13,47,0.575,1025,-14.4,0
1/9/2017 12:00,16,50,1.575,1024.25,-14.2,0
1/9/2017 13:00,17,45,2.85,1022.75,-14.3,0
1/9/2017 14:00,19,45,3.7,1021.6,-14,0
1/9/2017 15:00,29,48,3.9,1020.666667,-14.1,0
1/9/2017 18:00,54,21,1.275,1020,-10.3,0
1/9/2017 19:00,73,50,0.275,1020,-9.7,0
1/9/2017 20:00,108,50,-0.375,1020,-9.5,0
1/9/2017 21:00,136,8,-0.35,1020,-7.9,0
1/9/2017 22:00,158,3,-0.425,1020,-7.3,0
1/9/2017 23:00,153,2,-0.525,1020.25,-7.1,0
1/10/2017 0:00,154,2,-0.55,1021,-7.8,0
1/10/2017 1:00,59,47,0.575,1021.75,-11.1,0
1/10/2017 2:00,3,59,1.525,1022.75,-17.2,0
1/10/2017 3:00,13,46,0.4,1023.75,-15.7,0
1/10/2017 4:00,5,45,-0.875,1025,-16.7,0
1/10/2017 5:00,5,46,-1.45,1025,-17,0
1/10/2017 6:00,4,51,-1.475,1025,-17.5,0
1/10/2017 7:00,5,53,-1.4125,1026,-17.3,0
1/10/2017 9:00,3,44,-1.075,1027.5,-17.2,0
1/10/2017 10:00,3,55,0.066666667,1028,-17.8,0
1/10/2017 11:00,3,63,0.95,1028,-19,0
1/10/2017 12:00,6,61,2.2,1026.75,-19.4,0
1/10/2017 13:00,13,64,2.825,1025.75,-19.5,0
1/10/2017 14:00,13,65,3.85,1024.5,-19.7,0
1/10/2017 15:00,12,65,4.48,1024,-20.7,0
1/10/2017 16:00,17,57,4.05,1024,-16.1,0
1/10/2017 17:00,57,34,2.35,1025,-14.9,0
1/10/2017 19:00,73,4,0.5,1026,-13.4,0
1/10/2017 20:00,83,2,-0.075,1026,-12.6,0
1/10/2017 21:00,89,2,-0.525,1026,-12,0
1/10/2017 22:00,93,2,-1.425,1026,-11.8,0
1/10/2017 23:00,95,2,-1.5,1026,-11.8,0
1/11/2017 0:00,98,65,-2.333333333,1026,-11.7,0
1/11/2017 1:00,102,2,-3.625,1025,-11.8,0
1/11/2017 2:00,113,2,-4.4,1025,-11.8,0
1/11/2017 3:00,105,2,-4.95,1025,-12.1,0
1/11/2017 5:00,118,3,-5.15,1023.25,-11.5,0
1/11/2017 6:00,68,2,-5.225,1023,-11.6,0
1/11/2017 7:00,61,2,-5.625,1023,-11.4,0
1/11/2017 8:00,52,2,-5.975,1023,-11,0
1/11/2017 9:00,53,3,-5.1,1023,-10.6,0
1/11/2017 10:00,64,4,-1.85,1023,-9.7,0
1/11/2017 11:00,74,7,0.625,1023,-10,0
1/11/2017 12:00,80,8,2.575,1021.75,-10.8,0
1/11/2017 13:00,98,13,4.4,1020.5,-10.8,0
1/11/2017 14:00,89,15,6.04,1019.2,-11.4,0
1/11/2017 15:00,63,24,6.4,1019,-11.8,0
1/11/2017 16:00,126,5,6.525,1018,-12.4,0
1/11/2017 17:00,103,4,5.625,1018.5,-12.5,0
1/11/2017 18:00,97,12,3.6,1019,-12.2,0
1/11/2017 19:00,116,6,1.475,1019,-11.3,0
1/11/2017 20:00,117,14,0.05,1019,-11.1,0
1/11/2017 21:00,111,9,0.4,1020,-10.4,0
1/11/2017 22:00,119,13,-0.175,1020,-10.7,0
1/11/2017 23:00,35,6,-0.175,1020,-11.3,0
1/12/2017 0:00,25,32,1.25,1020,-12.8,0
1/12/2017 1:00,31,20,-0.475,1020,-12.4,0
1/12/2017 2:00,30,30,-1,1019,-12.5,0
1/12/2017 3:00,28,39,-1.95,1019.5,-12.5,0
1/12/2017 4:00,12,49,-2.1,1019.25,-12.1,0
1/12/2017 5:00,24,41,-1.675,1019,-12.1,0
1/12/2017 6:00,20,52,0.975,1018.25,-12.7,0
1/12/2017 7:00,17,49,0.275,1018.75,-12.8,0
1/12/2017 8:00,26,39,-1.1,1019,-12.7,0
1/12/2017 9:00,12,54,-1.05,1019,-11.7,0
1/12/2017 10:00,24,44,1.15,1019,-11.1,0
1/12/2017 11:00,23,35,2.48,1019,-11.3,0
1/12/2017 12:00,53,35,3.666666667,1018,-11.4,0
1/12/2017 13:00,70,43,4.1,1017.25,-12,0
1/12/2017 14:00,72,49,5.04,1015.6,-12.6,0
1/12/2017 15:00,90,51,5.3,1015,-12.1,0
1/12/2017 16:00,108,38,5.15,1014,-12,0
1/12/2017 17:00,110,24,4.325,1014,-11.7,0
1/12/2017 18:00,111,14,2.9,1014,-11.5,0
1/12/2017 19:00,124,13,1.775,1014.25,-10.9,0
1/12/2017 20:00,151,7,0.975,1015,-10.7,0
1/12/2017 21:00,97,45,-0.25,1015,-10.5,0
1/12/2017 22:00,15,67,2.025,1016,-11.7,0
1/12/2017 23:00,19,68,3.675,1016.5,-14.5,0
1/13/2017 0:00,5,66,3.05,1017,-15.6,0
1/13/2017 1:00,3,64,2.425,1017,-16.9,0
1/13/2017 2:00,11,59,1.125,1018,-16.6,0
1/13/2017 3:00,11,68,0.05,1018.5,-16.9,0
1/13/2017 4:00,8,67,-0.875,1019,-18.4,0
1/13/2017 5:00,13,57,-2.15,1019,-18.3,0
1/13/2017 6:00,14,50,-3.175,1019.5,-18,0
1/13/2017 7:00,4,57,-3,1020,-18.3,0
1/13/2017 8:00,21,46,-2.175,1021,-18,0
1/13/2017 9:00,19,40,-1.65,1021.75,-18.1,0
1/13/2017 10:00,10,53,-0.9,1022.75,-18.5,0
1/13/2017 11:00,19,65,0.15,1023,-18.6,0
1/13/2017 12:00,16,73,1.025,1023,-19.6,0
1/13/2017 13:00,13,67,1.95,1022,-20.4,0
1/13/2017 14:00,15,76,2.8,1021.8,-21.5,0
1/13/2017 15:00,17,71,3.2,1022,-22.1,0
1/13/2017 16:00,15,73,3.25,1022,-22.8,0
1/13/2017 17:00,12,70,2.9,1022,-22.9,0
1/13/2017 18:00,10,58,2.175,1022,-22.9,0
1/13/2017 19:00,11,59,1.525,1023,-23.4,0
1/13/2017 20:00,16,53,0.825,1023,-23.9,0
1/13/2017 21:00,13,48,0.075,1024,-23.6,0
1/13/2017 22:00,22,52,-0.5,1024.75,-23,0
1/13/2017 23:00,16,54,-0.8,1025,-23,0
1/14/2017 0:00,16,43,-1.55,1026,-22.7,0
1/14/2017 1:00,21,32,-2.425,1026,-22.1,0
1/14/2017 2:00,20,15,-2.45,1026.5,-22.6,0
1/14/2017 3:00,18,23,-4.125,1027,-21.6,0
1/14/2017 4:00,20,20,-4.15,1027.25,-22.6,0
1/14/2017 5:00,11,29,-4.875,1027.5,-21.7,0
1/14/2017 6:00,11,30,-5.025,1027.25,-21.7,0
1/14/2017 7:00,19,27,-4.95,1027.75,-21.9,0
1/14/2017 8:00,13,30,-5.6,1028.25,-22,0
1/14/2017 9:00,10,25,-4.8,1029,-20.9,0
1/14/2017 10:00,24,37,-2.575,1030,-21.7,0
1/14/2017 11:00,29,35,-1.475,1030,-22,0
1/14/2017 12:00,25,56,-0.175,1029.75,-22.5,0
